Oficina Contable, Órgano Gestor, Unidad Tramitadora
AJUNTAMENT DE SANT JOAN - L01070491,AJUNTAMENT DE SANT JOAN - L01070491,AJUNTAMENT DE SANT JOAN - L01070491
DEPARTAMENTO DE ADMINISTRACIÓN Y APOYO (SERIDA) - A03005904,SERVICIO REGIONAL DE INVESTIGACIÓN Y DESARROLLO AGROALIMENTARIO DEL PRINCIPADO - A03005863,DIRECCIÓN-GERENCIA DEL SERV. REG. DE INVESTIGACIÓN Y DESARROLLO AGROALIMENTARIO - A03005890
DEPARTAMENTO DE ADMINISTRACIÓN Y APOYO (SERIDA) - A03005904,SERVICIO REGIONAL DE INVESTIGACIÓN Y DESARROLLO AGROALIMENTARIO DEL PRINCIPADO - A03005863,DEPARTAMENTO DE INVESTIGACIÓN - A03005891
DEPARTAMENTO DE ADMINISTRACIÓN Y APOYO (SERIDA) - A03005904,SERVICIO REGIONAL DE INVESTIGACIÓN Y DESARROLLO AGROALIMENTARIO DEL PRINCIPADO - A03005863,ÁREA DE SISTEMAS DE PRODUCCIÓN ANIMAL - A03005892
DEPARTAMENTO DE ADMINISTRACIÓN Y APOYO (SERIDA) - A03005904,SERVICIO REGIONAL DE INVESTIGACIÓN Y DESARROLLO AGROALIMENTARIO DEL PRINCIPADO - A03005863,ÁREA DE NUTRICIÓN, PASTOS Y FORRAJES - A03005893
DEPARTAMENTO DE ADMINISTRACIÓN Y APOYO (SERIDA) - A03005904,SERVICIO REGIONAL DE INVESTIGACIÓN Y DESARROLLO AGROALIMENTARIO DEL PRINCIPADO - A03005863,ÁREA DE SANIDAD ANIMAL - A03005894
DEPARTAMENTO DE ADMINISTRACIÓN Y APOYO (SERIDA) - A03005904,SERVICIO REGIONAL DE INVESTIGACIÓN Y DESARROLLO AGROALIMENTARIO DEL PRINCIPADO - A03005863,ÁREA DE GENÉTICA Y REPRODUCCIÓN ANIMAL - A03005895
DEPARTAMENTO DE ADMINISTRACIÓN Y APOYO (SERIDA) - A03005904,SERVICIO REGIONAL DE INVESTIGACIÓN Y DESARROLLO AGROALIMENTARIO DEL PRINCIPADO - A03005863,ÁREA DE CULTIVOS HORTOFRUTÍCOLAS Y FORESTALES - A03005896
DEPARTAMENTO DE ADMINISTRACIÓN Y APOYO (SERIDA) - A03005904,SERVICIO REGIONAL DE INVESTIGACIÓN Y DESARROLLO AGROALIMENTARIO DEL PRINCIPADO - A03005863,ÁREA DE TECNOLOGÍA DE LOS ALIMENTOS - A03005897
DEPARTAMENTO DE ADMINISTRACIÓN Y APOYO (SERIDA) - A03005904,SERVICIO REGIONAL DE INVESTIGACIÓN Y DESARROLLO AGROALIMENTARIO DEL PRINCIPADO - A03005863,DEPARTAMENTO TECNOLÓGICO Y DE SERVICIOS - A03005898
DEPARTAMENTO DE ADMINISTRACIÓN Y APOYO (SERIDA) - A03005904,SERVICIO REGIONAL DE INVESTIGACIÓN Y DESARROLLO AGROALIMENTARIO DEL PRINCIPADO - A03005863,ÁREA DE TRANSFERENCIA Y FORMACIÓN - A03005899
DEPARTAMENTO DE ADMINISTRACIÓN Y APOYO (SERIDA) - A03005904,SERVICIO REGIONAL DE INVESTIGACIÓN Y DESARROLLO AGROALIMENTARIO DEL PRINCIPADO - A03005863,ÁREA DE EXPERIMENTACIÓN Y DEMOSTRACIÓN GANADERA - A03005900
DEPARTAMENTO DE ADMINISTRACIÓN Y APOYO (SERIDA) - A03005904,SERVICIO REGIONAL DE INVESTIGACIÓN Y DESARROLLO AGROALIMENTARIO DEL PRINCIPADO - A03005863,ÁREA DE EXPERIMENTACIÓN Y DEMOSTRACIÓN AGROFORESTAL - A03005901
DEPARTAMENTO DE ADMINISTRACIÓN Y APOYO (SERIDA) - A03005904,SERVICIO REGIONAL DE INVESTIGACIÓN Y DESARROLLO AGROALIMENTARIO DEL PRINCIPADO - A03005863,ÁREA DE SELECCIÓN Y REPRODUCCIÓN ANIMAL - A03005902
DEPARTAMENTO DE ADMINISTRACIÓN Y APOYO (SERIDA) - A03005904,SERVICIO REGIONAL DE INVESTIGACIÓN Y DESARROLLO AGROALIMENTARIO DEL PRINCIPADO - A03005863,DEPARTAMENTO DE ADMINISTRACIÓN Y APOYO (SERIDA) - A03005904
DEPARTAMENTO DE ADMINISTRACIÓN Y APOYO (SERIDA) - A03005904,SERVICIO REGIONAL DE INVESTIGACIÓN Y DESARROLLO AGROALIMENTARIO DEL PRINCIPADO - A03005863,ÁREA DE GESTIÓN PRESUPUESTARIA, CONTRATACIÓN Y PERSONAL - A03005905
DEPARTAMENTO DE ADMINISTRACIÓN Y APOYO (SERIDA) - A03005904,SERVICIO REGIONAL DE INVESTIGACIÓN Y DESARROLLO AGROALIMENTARIO DEL PRINCIPADO - A03005863,ÁREA DE APOYO Y MEDIOS AUXILIARES - A03005906
DEPARTAMENTO DE ADMINISTRACIÓN Y APOYO (SERIDA) - A03005904,SERVICIO REGIONAL DE INVESTIGACIÓN Y DESARROLLO AGROALIMENTARIO DEL PRINCIPADO - A03005863,BIBLIOTECA, ARCHIVO Y DOCUMENTACIÓN - A03005908
DEPARTAMENTO DE ADMINISTRACIÓN Y APOYO (SERIDA) - A03005904,SERVICIO REGIONAL DE INVESTIGACIÓN Y DESARROLLO AGROALIMENTARIO DEL PRINCIPADO - A03005863,ÁREA DE COORDINACIÓN DE LA ESTACIÓN EXPERIMENTAL DE GRADO - A03005909
AYUNTAMIENTO  DE ASPARIEGOS - L01490163,AYUNTAMIENTO ASPARIEGOS - L01490163,AYUNTAMIENTO DE ASPARIEGOS - L01490163
AYUNTAMIENTO DE BELVER DE LSO MONTES  - L01490202,AYUNTAMIENTO DE BELVER DE LOS MONTES  - L01490202,AYUNTAMIENTO DE BELVER DE LOS MONTES - L01490202
INTERVENCION - L01190030,ALCALDIA - L01190030,INTERVENCION - L01190030
AYUNTAMIENTO DE CAÑIZO - L01490356,AYUNTAMIENTO DE CAÑIZO - L01490356,AYUNTAMIENTO DE CAÑIZO - L01490356
INTERVENCION - L01101437,ALCALDIA/PLENO - L01101437,INTERVENCION - L01101437
AYUNTAMIENTO DE CEE - L01150238,AYUNTAMIENTO DE CEE - L01150238,AYUNTAMIENTO DE CEE - L01150238
INTERVENCION - L01192555,ALCALDIA - L01192555,INTERVENCION - L01192555
INSTITUTO DE DESARROLLO ECONÓMICO DEL PRINCIPADO DE ASTURIAS  - A03008795,INSTITUTO DE DESARROLLO ECONÓMICO DEL PRINCIPADO DE ASTURIAS  - A03008795,INSTITUTO DE DESARROLLO ECONÓMICO DEL PRINCIPADO DE ASTURIAS - A03008795
INTERVENCION AYTO VICAR (OC) - L01041024,INTERVENCION AYTO VICAR (OG) - L01041024,TESORERIA AYTO VICAR (UT) - L01041024
Ayuntamiento de Pétrola - L01020616,Ayuntamiento de Pétrola - L01020616,Ayuntamiento de Pétrola - L01020616
AYUNTAMIENTO DE LA SECA - L01471586,AYUNTAMIENTO DE LA SECA - L01471586,AYUNTAMIENTO DE LA SECA - L01471586
AYUNTAMIENTO JAVIER - L01311350,AYUNTAMIENTO JAVIER - L01311350,AYUNTAMIENTO JAVIER - L01311350
FRANCISCO JOSE MARTOS MARTINEZ - L01230660,ANA DOLORES RUBIA SORIA - L01230660,RAMON NIETO DELGADO - L01230660
INTERVENCION - L01192712,ALCALDIA - L01192712,INTERVENCION - L01192712
GERARDO RUANO CABALLERO - L01190805,CIRIACO CAÑAMARES CLEMENTE - L01190805,GERARDO RUANO CABALLERO - L01190805
CONTABILIDAD - L01390540,ALCALDIA - L01390540,INTERVENCION - L01390540
INTERVENCION - L01401945,INTERVENCION - L01401945,INTERVENCION - L01401945
INTERVENCION - L01401945,INTERVENCION - L01401945,TRAFICO - LA0005592
INTERVENCION - L01401945,INTERVENCION - L01401945,ABAST. DE AGUA Y SANEAMIENTO - LA0005607
INTERVENCION - L01401945,INTERVENCION - L01401945,ARCH. CANONJIAS - LA0005618
INTERVENCION - L01401945,INTERVENCION - L01401945,ARI SAN JOSE - LA0005605
INTERVENCION - L01401945,INTERVENCION - L01401945,CENTO DE INIC. EMPLEO Y EMP - LA0005614
INTERVENCION - L01401945,INTERVENCION - L01401945,CULTURA - LA0005615
INTERVENCION - L01401945,INTERVENCION - L01401945,EXTINCION DE INCENDIOS - LA0005599
INTERVENCION - L01401945,INTERVENCION - L01401945,LIMPIEZA VIARIA - LA0005609
INTERVENCION - L01401945,INTERVENCION - L01401945,MANTENIMIENTO ALUMBRADO - LA0005610
INTERVENCION - L01401945,INTERVENCION - L01401945,MEDIO AMBIENTE - LA0005612
INTERVENCION - L01401945,INTERVENCION - L01401945,PARQUES Y JARDINES - LA0005611
INTERVENCION - L01401945,INTERVENCION - L01401945,PATRIMONIO HISTORICO - LA0005616
INTERVENCION - L01401945,INTERVENCION - L01401945,RECOGIDA Y TRAT. DE RESIDUOS - LA0005608
INTERVENCION - L01401945,INTERVENCION - L01401945,SERVICIOS SOCIALES - LA0005603
INTERVENCION - L01401945,INTERVENCION - L01401945,URBANISMO - LA0005601
INTERVENCION - L01401945,INTERVENCION - L01401945,VIAS PUBLICAS - LA0005606
INTERVENCION - L01401945,INTERVENCION - L01401945,ADMINISTRACION GENERAL - LA0005634
INTERVENCION - L01401945,INTERVENCION - L01401945,CEMENTERIO - LA0005624
INTERVENCION - L01401945,INTERVENCION - L01401945,CIRCULO DE LAS ARTES Y TEC. - LA0005639
INTERVENCION - L01401945,INTERVENCION - L01401945,DEPORTES - LA0005631
INTERVENCION - L01401945,INTERVENCION - L01401945,EDUCACION - LA0005629
INTERVENCION - L01401945,INTERVENCION - L01401945,JUNTA ARBITRAL DE CONSUMO - LA0005625
INTERVENCION - L01401945,INTERVENCION - L01401945,MERCADOS - LA0005632
INTERVENCION - L01401945,INTERVENCION - L01401945,OFICINA DE INFORM. AL CONSUM. - LA0005628
INTERVENCION - L01401945,INTERVENCION - L01401945,PARTICIPACION CIUDADANA - LA0005636
INTERVENCION - L01401945,INTERVENCION - L01401945,POLICIA LOCAL - LA0005640
INTERVENCION - L01401945,INTERVENCION - L01401945,TRANSPORTES - LA0005633
INTERVENCION - L01401945,INTERVENCION - L01401945,TRIBUTOS Y TESORERIA - LA0005635
INTERVENCION - L01401945,INTERVENCION - L01401945,TURISMO - LA0005637
INTERVENCION - L01401945,INTERVENCION - L01401945,ORGANOS DE GOBIERNO - LA0005638
INTERVENCION - L01401945,INTERVENCION - L01401945,JUVENTUD - LA0005648
GERARDO RUANO CABALLERO - L01191977,RAFAEL VILLASECA ARELLANO - L01191977,GERARDO RUANO CABALLERO - L01191977
AYUNTAMIENTO DE ABARCA DE CAMPOS - L01340014,AYUNTAMIENTO DE ABARCA DE CAMPOS - L01340014,AYUNTAMIENTO DE ABARCA DE CAMPOS - L01340014
AYUNTAMIENTO DE AUTILLO DE CAMPOS - L01340199,AYUNTAMIENTO DE AUTILLO DE CAMPOS - L01340199,AYUNTAMIENTO DE AUTILLO DE CAMPOS - L01340199
OFICINA CONTABLE - L01060188,ORGANO GESTOR - L01060188,UNIDAD TRAMITADORA - L01060188
AYUNTAMIENTO DE GUAZA DE CAMPOS - L01340817,AYUNTAMIENTO DE GUAZA DE CAMPOS - L01340817,AYUNTAMIENTO DE GUAZA DE CAMPOS - L01340817
AYUNTAMIENTO DE MAZUECOS DE VALDEGINATE - L01341034,AYUNTAMIENTO DE MAZUECOS DE VALDEGINATE - L01341034,AYUNTAMIENTO DE MAZUECOS DE VALDEGINATE - L01341034
LO1181092CONTABILIDAD - L01181092,LO1181092ALCALDIA - L01181092,LO1181092 SECRETARIA-INTERVENCION - L01181092
LO1181481CONTABILIDAD - L01181481,LO1181481ALCALDIA - L01181481,LO1181481SECRETARIA-INTERVENCION - L01181481
Ayuntamiento de Rábano - L01471317,Ayuntamiento de Rábano - L01471317,Ayuntamiento de Rábano - L01471317
INTERVENCIÓN - L01191556,ALCALDIA - L01191556,INTERVENCIÓN - L01191556
Ayuntamiento de Torre de Peñafiel - L01471701,Ayuntamiento de Torre de Peñafiel - L01471701,Ayuntamiento de Torre de Peñafiel - L01471701
INTERVENCIÓN - L05190006,PRESIDENCIA - L05190006,INTERVENCIÓN - L05190006
AYUNTAMIENTO DE CARTELLE - L01320202,Ayuntamiento de Cartelle - L01320202,Ayuntamiento de Cartelle - L01320202
AYUNTAMIENTO HUERGUINA - L01161090,AYUNTAMIENTO HUERGUINA - L01161090,AYUNTAMIENTO HUERGUINA - L01161090
Ayuntamiento de Tejadillos - L01162051,Ayuntamiento de Tejadillos - L01162051,Ayuntamiento de Tejadillos - L01162051
AYUNTAMIENTO DE ALAGÓN - L01500080,AYUNTAMIENTO DE ALAGÓN - L01500080,AYUNTAMIENTO DE ALAGÓN - L01500080
Ayuntamiento de Zafrilla - L01162781,Ayuntamiento de Zafrilla - L01162781,Ayuntamiento de Zafrilla - L01162781
Mancomunidad Municipios Valle Ambles - L05050010,Mancomunidad Municipios Valle Ambles - L05050010,Mancomunidad Municipios Valle Ambles - L05050010
intervencion - L01130631,intervencion - L01130631,Tesoreria - L01130631
AYUNTAMIENTO DE DEGAÑA - L01330220,AYUNTAMIENTO DE DEGAÑA - L01330220,AYUNTAMIENTO DE DEGAÑA - L01330220
Ayuntamiento de Cañete - L01160528,Ayuntamiento de Cañete - L01160528,Ayuntamiento de Cañete - L01160528
SECRETARIA-INTERVENCIO - L01180994,SECRETARIA-INTERVENCION - L01180994,SECRETARIA-INTERVENCION - L01180994
Secretaría-Intervención - L01230389,Alcaldía - L01230389,Tesorería - L01230389
INTERVENCION - L01190984,ALCALDIA - L01190984,INTERVENCION - L01190984
INTERVENCION - L01191333,ALCALDIA - L01191333,INTERVENTOR - L01191333
ROSA GONZALEZ - L01420948,ROSA GONZALEZ - L01420948,ROSA GONZALEZ - L01420948
Ajuntament de La Vilavella - L01121362,Ajuntament de La Vilavella - L01121362,Ajuntament de La Vilavella - L01121362
INTERVENCION - L01191575,ALCALDIA - L01191575,INTERVENCION - L01191575
INTERVENCION - L01192635,ALCALDIA - L01192635,INTERVENCION - L01192635
Intervención. Registro de Facturas. - L01280468,Ayuntamiento Collado Mediano - L01280468,Ayuntamiento Collado Mediano - L01280468
Ayuntamiento de Garachico - L01380159,Ayuntamiento de Garachico - L01380159,Ayuntamiento de Garachico - L01380159
AYUNTAMIENTO DE MADRIGAL DE LAS ALTAS TORRES - L01051146,AYUNTAMIENTO DE MADRIGAL DE LAS ALTAS TORRES - L01051146,AYUNTAMIENTO DE MADRIGAL DE LAS ALTAS TORRES - L01051146
AYUNTAMIENTO DE CUELLAR - L01400637,AYUNTAMIENTO DE CUELLAR - L01400637,AYUNTAMIENTO DE CUELLAR - L01400637
Ayuntamiento de Luciana - L01130512,Ayuntamiento de Luciana - L01130512,Ayuntamiento de Luciana - L01130512
Secretaría-Intervención - L05450020,Presidencia - L05450020,Secretaría-Intervención - L05450020
Secretaria Intervención - L01320283,Secretaria Intervención - L01320283,Secretaria Intervención - L01320283
DELEGACION PROVINCIAL DE ECONOMIA Y HACIENDA DE SEGOVIA - INTERVENCION TERRITORIAL - E03091104,S.G. DE ADMINISTRACION FINANCIERA DE LA ADMINISTRACION PERIFERICA - E02668607,SUBDEL.GOB. EN SEGOVIA - S.GRAL. - E02686504
DELEGACION PROVINCIAL DE ECONOMIA Y HACIENDA DE SEGOVIA - INTERVENCION TERRITORIAL - E03091104,COMANDANCIA DE SEGOVIA - E04672903,COMANDANCIA DE SEGOVIA - E04672903
DELEGACION PROVINCIAL DE ECONOMIA Y HACIENDA DE SEGOVIA - INTERVENCION TERRITORIAL - E03091104,DELEGACION PROVINCIAL DE ECONOMIA Y HACIENDA DE SEGOVIA - E03082703,DELEGACION PROVINCIAL DE ECONOMIA Y HACIENDA DE SEGOVIA - SECRETARIA GENERAL - E03086904
DELEGACION PROVINCIAL DE ECONOMIA Y HACIENDA DE SEGOVIA - INTERVENCION TERRITORIAL - E03091104,CENTRO PENITENCIARIO DE SEGOVIA - E03123501,CENTRO PENITENCIARIO DE SEGOVIA - E03123501
Secretaria Intervención - L01320505,Secretaria Intervención - L01320505,Secretaria Intervención - L01320505
SERVICIO INTERVENCION - L01390443,SERVICIO INTERVENCION - L01390443,SERVICIO INTERVENCION - L01390443
CONCELLO DE MONDARIZ BALNEARIO - L01360314,CONCELLO DE MONDARIZ BALNEARIO - L01360314,CONCELLO DE MONDARIZ BALNEARIO - L01360314
Intervenció - L05460025,Presidencia Mancomunitat - L05460025,Administració - L05460025
INTERVENCIÓN - L01180747,ALCALDÍA - L01180747,INTERVENCIÓN - L01180747
INTERVENCION - L01140364,ALCALDIA - L01140364,INTERVENCION - L01140364
INTERVENCION - L01450916,INTERVENCION - L01450916,INTERVENCION - L01450916
intervencion - L01100152,alcaldia/pleno - L01100152,intervencion - L01100152
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,ALCALDÍA PRESIDENCIA U.T. - LA0002950
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,GABINETE COMUNICACIÓN, ATENCIÓN CIUDADANA E INNOVACIÓN U.T. - LA0002952
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,LORANCA, SERVICIOS GENERALES U.T. - LA0002954
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,BIENESTAR SOCIAL U.T. - LA0003093
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,BOMBEROS U.T. - LA0003079
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,COMERCIO U.T. - LA0003114
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,COMPRAS Y CONTRATACIÓN - LA0003067
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,COOPERACIÓN AL DESARROLLO - LA0003110
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,CULTURA U.T. - LA0003097
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,DEPORTES U.T. - LA0003100
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,ECONOMÍA Y HACIENDA U.T. - LA0003060
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,EDUCACIÓN U.T. - LA0003090
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,EMPRESAS PÚBLICAS U.T. - LA0003081
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,FORMACIÓN Y EMPLEO U.T. - LA0003113
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,IGUALDAD DE LA MUJER U.T. - LA0003096
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,INDUSTRIA U.T. - LA0003048
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,INFORMÁTICA U.T. - LA0003072
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,INFRAESTRUCTURAS U.T. - LA0003045
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,JUVENTUD U.T. - LA0003103
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,LIMPIEZA VIARIA Y RECOGIDA DE R.S.U. U.T. - LA0003050
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,LORANCA. ÁREA SOCIAL U.T. - LA0003040
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,LORANCA. MEDIO AMBIENTE U.T. - LA0003039
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,MANTENIMIENTO DE PARQUES Y JARDINES U.T. - LA0003052
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,PARTICIPACIÓN CIUDADANA U.T. - LA0003108
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,PATRIMONIO U.T. - LA0003049
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,RECURSOS HUMANOS U.T. - LA0003086
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,RÉGIMEN INTERIOR U.T. - LA0003063
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,RESIDENCIA TERCERA EDAD U.T. - LA0003094
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,SANIDAD Y CONSUMO U.T. - LA0003092
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,SEGURIDAD CIUDADANA U.T. - LA0003076
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,SOSTENIBILIDAD, OB. PÚBLICAS, MANT. URBANO Y EDIF. PÚBLICOS U.T. - LA0003054
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,TALLER DE RAPARACIÓN DE VEHÍCULOS U.T. - LA0003065
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,ALCALDÍA - LA0002934,URBANISMO U.T. - LA0003043
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,CENTRO DE INIC. PARA LA FORMACIÓN Y EL EMPLEO - PRESIDENCIA - LA0002918,CENTRO DE INIC. PARA LA FORMACIÓN Y EL EMPLEO U.T. - LA0002929
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,INSTITUTO MPAL. DE LIMPIEZAS Y SERV. PÚBLICOS - PRESIDENCIA - LA0002911,INSTITUTO MPAL DE LIMPIEZAS Y SERVICIOS PÚBLICOS U.T. - LA0002925
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,PATRONATO MUNICIPAL DE CULTURA - PRESIDENCIA - LA0002914,PATRONATO MUNICIPAL DE CULTURA U.T. - LA0002921
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,PATRONATO MUNICIPAL DE DEPORTES - PRESIDENCIA - LA0002916,PATRONATO MUNICIPAL DE DEPORTES U.T. - LA0002922
DEPARTAMENTO DE CONTABILIDAD - O.C. - LA0002941,OFICINA TRIBUTARIA - PRESIDENCIA - LA0002912,OFICINA TRIBUTARIA U.T. - LA0002920
OC0001 - L01030067,OG0001 - L01030067,UT0001 - L01030067
Ayuntamiento de Villardeciervos - L01492623,Ayuntamiento de Villardeciervos - L01492623,Ayuntamiento de Villardeciervos - L01492623
AYUNTAMIENTO DE CASTRO DEL RÍO - L01140193,AYUNTAMIENTO DE CASTRO DEL RÍO - L01140193,AYUNTAMIENTO DE CASTRO DEL RÍO - L01140193
INTERVENCIÓN(F.M.CULTURA) - LA0003458,PRESIDENCIA(F.M.CULTURA)) - LA0003458,INTERVENCIÓN(F.M.CULTURA) - LA0003458
TESORERIA - L01140484,ALCALDIA - L01140484,SECRETARIA-INTERVENCION - L01140484
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Alcaldía y Órganos de Gobierno - GE0001440
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Archivo - GE0001441
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Asesoría Jurídica - GE0001442
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Biblioteca Municipal - GE0001444
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Comercio - GE0001445
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Contratación - GE0001446
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Cultura - GE0001447
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Deportes - GE0001448
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Gabinete de Prensa - GE0001449
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Hacienda - GE0001450
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Informática - GE0001451
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Juventud - GE0001453
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Medio Ambiente - GE0001454
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Parques y Jardines - GE0001455
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Obras - GE0001456
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Oficina Municipal de Desarrollo - GE0001457
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Oficina Municipal de Información al Consumidor - GE0001458
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Padrón Municipal - GE0001459
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Participación Ciudadana - GE0001460
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Patrimonio - GE0001461
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Personal - GE0001462
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Policía Municipal de Zamora y Protección Civil - GE0001463
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Recaudación - GE0001464
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Rentas - GE0001465
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Salud Pública y Cementerio - GE0001466
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Servicio de Extinción de Incendios - GE0001468
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Servicios Sociales - GE0001470
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Teatro Principal - GE0001471
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Urbanismo - GE0001473
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Intervencion - LA0003446
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Secretaria - LA0003449
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Tesorería - LA0003530
Registro Facturas - Intervención - LA0003446,Concejal de Economía y Hacienda - LA0003330,Servicios Generales - GE0001469
AYUNTAMIENTO DE PIQUERAS DEL CASTILLO  - L01161610,AYUNTAMIENTO DE PIQUERAS DEL CASTILLO  - L01161610,AYUNTAMIENTO DE PIQUERAS DEL CASTILLO - L01161610
AYUNTAMIENTO DE VALVERDEJO  - L01162374,AYUNTAMIENTO DE VALVERDEJO - L01162374,AYUNTAMIENTO DE VALVERDEJO - L01162374
INTERVENCION - L01450226,INTERVENCION - L01450226,INTERVENCION - L01450226
INTERVENCION - L01450937,INTERVENCION - L01450937,INTERVENCION - L01450937
INTERVENCION - L01451053,INTERVENCION - L01451053,INTERVENCION - L01451053
L01189043 SECRETARIA-INTERVENCION - L01189043,L01189043 SECRETARIA-INTERVENCION - L01189043,L01189043 SECRETARIA-INTERVENCION - L01189043
